Aff,Neg,Judge,Result,"Aff								Points","Neg								Points"
Columbia Amadea Datel,Wake Kruger & Taylor,Alex McVey,Aff,29,"Asya T																																																												29																																																																												Nate K																																																												29"
Wake Roark & Smith,,,,,
K-State Turner & Thoeni,Texas Healey & Noriega,David Rooney,Neg,"Ben T																																																												29																																																																												Trevor T																																																												29","Samantha H																																																												29																																																																												Ben N																																																												29"
UTD Lasseter & Mubarak,Wyomin' Kramer & Powers,Patrick Waldinger,Aff,"Storm L																																																												29																																																																												Hasan M																																																												29","Mack K																																																												28																																																																												Ec P																																																												29"
Minnesota Amundsen & Sun,Baylor Feinauer & Hudson,Pia Sen,Neg,"Abbie A																																																												29																																																																												Kevin S																																																												28","Lawson H																																																												29																																																																												Bella F																																																												29"
Minnesota Johnson & Phoenix-Flood,Baylor Nguyen & Wyatt,Matt Coleman,Aff,"Owen P																																																												29																																																																												Nolan J																																																												29","Anthony W																																																												29																																																																												Katlin N																																																												28"
K-State Spond & Walker,MOState Wilkinson & Woodall,Mia Bonitto,Neg,"Sarah S																																																												29																																																																												Caleb W																																																												28","Lauren W																																																												29																																																																												Matt W																																																												29"
Minnesota Davis & Huntimer,Rutgers/OaktonCC St.Clair & Toro,Shannon Howley,Aff,"Syd H																																																												29																																																																												Ryan D																																																												29","Luis T																																																												28																																																																												Christal S																																																												29"
Fullerton Rivera & Perez,Baylor Laibe & McClinton,Eric Lanning,Neg,"Rodrigo R																																																												29																																																																												Bryan P																																																												30","Ciarra M																																																												30																																																																												Chase L																																																												30"
