Aff,Neg,Judge,Result,"Aff								Points","Neg								Points"
George Mason AS,Pittsburgh OM,Meagan Wullschleger,Aff,"Mary Beth A																																																												29																																																																												Devon S																																																												29","Kwudjwa O																																																												29																																																																												Christian M																																																												29"
Pittsburgh AS,Georgetown MW,Jackie Poapst,Neg,"Parth S																																																												29																																																																												Maxine A																																																												28","Zidao W																																																												29																																																																												Bernard M																																																												29"
George Mason LM,Liberty CaRa,Flynn Makuch,Aff,"Ian M																																																												29																																																																												Nicholas L																																																												29","Kat C																																																												29																																																																												Jordan R																																																												29"
Liberty WW,George Mason BG,Andrew Allsup,Neg,"Ryan W																																																												29																																																																												Justice W																																																												28","Ky B																																																												29																																																																												Noah G																																																												29"
Liberty CoRo,Pittsburgh LR,Michelle Thomas,Neg,"Morgan C																																																												29																																																																												Natalie R																																																												29","Alex R																																																												29																																																																												Zachary L																																																												29"
Georgetown LM,James Madison HS,Simon Sheaff,Aff,"Katherine M																																																												29																																																																												Kieran L																																																												29","Ashley H																																																												29																																																																												Aubree S																																																												29"
Georgetown AG,Navy LR,Hannah Call,Aff,"Ethan G																																																												29																																																																												Kelly A																																																												29","Will L																																																												29																																																																												Kathleen R																																																												29"
